VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
14640,14640,Kavya,30,Female,0
14641,14641,Nagaraj,43,Female,0
14642,14642,Sowmya,42,Male,0
14643,14643,Anitha,10,Male,0
14644,14644,Lakshmi,16,Female,0
14645,14645,Deepa,76,Female,0
14646,14646,Venkatesh,39,Female,0
14647,14647,Sowmya,53,Male,0
14648,14648,Manjunath,60,Male,0
14649,14649,Nagaraj,49,Female,0
14650,14650,Sowmya,28,Female,0
14651,14651,Ravi,37,Male,0
14652,14652,Anitha,15,Female,0
14653,14653,Nagaraj,10,Male,0
14654,14654,Manjunath,84,Male,0
14655,14655,Anitha,12,Female,0
14656,14656,Anitha,83,Female,0
14657,14657,Pooja,51,Female,0
14658,14658,Sowmya,2,Female,0
14659,14659,Manjunath,37,Male,0
14660,14660,Ravi,15,Male,0
14661,14661,Nagaraj,51,Female,0
14662,14662,Anitha,68,Female,0
14663,14663,Venkatesh,23,Female,0
14664,14664,Geetha,19,Male,0
14665,14665,Geetha,2,Female,0
14666,14666,Ravi,39,Male,0
14667,14667,Geetha,74,Male,0
14668,14668,Geetha,40,Male,0
14669,14669,Lakshmi,44,Female,0
14670,14670,Nagaraj,42,Female,0
14671,14671,Bhavya,10,Male,0
14672,14672,Kavya,62,Male,0
14673,14673,Venkatesh,73,Female,0
14674,14674,Nagaraj,47,Male,0
14675,14675,Kavya,50,Female,0
14676,14676,Anitha,24,Female,0
14677,14677,Pooja,38,Male,0
14678,14678,Pooja,82,Female,0
14679,14679,Nagaraj,35,Female,0
14680,14680,Sowmya,6,Female,0
14681,14681,Pooja,35,Male,0
14682,14682,Ravi,52,Male,0
14683,14683,Sowmya,65,Female,0
14684,14684,Deepa,60,Female,0
14685,14685,Kavya,78,Male,0
14686,14686,Sowmya,38,Male,0
14687,14687,Anitha,74,Female,0
14688,14688,Anitha,52,Male,0
14689,14689,Venkatesh,3,Male,0
14690,14690,Sowmya,42,Male,0
14691,14691,Geetha,62,Male,0
14692,14692,Lakshmi,19,Female,0
14693,14693,Lakshmi,73,Male,0
14694,14694,Ravi,14,Male,0
14695,14695,Deepa,60,Male,0
14696,14696,Anitha,16,Male,0
14697,14697,Pooja,5,Male,0
14698,14698,Kavya,77,Male,0
14699,14699,Bhavya,59,Male,0
14700,14700,Lakshmi,83,Male,0
14701,14701,Nagaraj,33,Male,0
14702,14702,Manjunath,82,Male,0
14703,14703,Venkatesh,13,Female,0
14704,14704,Nagaraj,62,Male,0
14705,14705,Kavya,2,Female,0
14706,14706,Deepa,69,Female,0
14707,14707,Manjunath,25,Male,0
14708,14708,Deepa,35,Female,0
14709,14709,Bhavya,8,Male,0
14710,14710,Anitha,76,Male,0
14711,14711,Deepa,72,Male,0
14712,14712,Nagaraj,1,Female,0
14713,14713,Nagaraj,68,Male,0
14714,14714,Lakshmi,77,Male,0
14715,14715,Geetha,25,Female,0
14716,14716,Lakshmi,36,Male,0
14717,14717,Pooja,47,Female,0
14718,14718,Bhavya,57,Male,0
14719,14719,Bhavya,78,Male,0
14720,14720,Sowmya,43,Female,0
14721,14721,Venkatesh,72,Female,0
14722,14722,Geetha,31,Male,0
14723,14723,Anitha,83,Female,0
14724,14724,Venkatesh,11,Female,0
14725,14725,Sowmya,82,Female,0
14726,14726,Anitha,55,Male,0
14727,14727,Bhavya,72,Female,0
14728,14728,Bhavya,70,Female,0
14729,14729,Lakshmi,79,Female,0
14730,14730,Anitha,78,Male,0
14731,14731,Anitha,36,Male,0
14732,14732,Geetha,11,Male,0
14733,14733,Manjunath,56,Female,0
14734,14734,Deepa,40,Female,0
14735,14735,Kavya,36,Male,0
14736,14736,Sowmya,11,Female,0
14737,14737,Lakshmi,27,Female,0
14738,14738,Anitha,51,Male,0
14739,14739,Venkatesh,29,Male,0
14740,14740,Bhavya,53,Female,0
14741,14741,Lakshmi,80,Male,0
14742,14742,Officer_010,41,Female,1
14743,14743,Anitha,37,Male,0
14744,14744,Pooja,3,Female,0
14745,14745,Lakshmi,26,Male,0
14746,14746,Nagaraj,33,Male,0
14747,14747,Venkatesh,38,Male,0
14748,14748,Kavya,26,Female,0
14749,14749,Deepa,41,Female,0
14750,14750,Anitha,63,Female,0
14751,14751,Anitha,62,Female,0
14752,14752,Kavya,70,Female,0
14753,14753,Nagaraj,22,Female,0
14754,14754,Deepa,7,Female,0
14755,14755,Nagaraj,23,Male,0
14756,14756,Nagaraj,11,Male,0
14757,14757,Lakshmi,48,Male,0
14758,14758,Sowmya,77,Male,0
14759,14759,Venkatesh,39,Male,0
14760,14760,Geetha,29,Male,0
14761,14761,Bhavya,40,Male,0
14762,14762,Kavya,11,Male,0
14763,14763,Bhavya,0,Male,0
14764,14764,Kavya,62,Female,0
14765,14765,Anitha,37,Male,0
14766,14766,Sowmya,48,Male,0
14767,14767,Lakshmi,15,Female,0
14768,14768,Nagaraj,82,Male,0
14769,14769,Pooja,16,Female,0
14770,14770,Kavya,75,Female,0
14771,14771,Manjunath,72,Male,0
14772,14772,Anitha,38,Female,0
14773,14773,Lakshmi,12,Male,0
14774,14774,Lakshmi,82,Male,0
14775,14775,Bhavya,20,Female,0
14776,14776,Geetha,58,Male,0
14777,14777,Pooja,64,Female,0
14778,14778,Lakshmi,23,Male,0
14779,14779,Deepa,32,Male,0
14780,14780,Manjunath,42,Male,0
14781,14781,Pooja,63,Female,0
14782,14782,Pooja,8,Male,0
14783,14783,Lakshmi,66,Female,0
14784,14784,Geetha,51,Female,0
14785,14785,Nagaraj,34,Female,0
14786,14786,Nagaraj,44,Female,0
14787,14787,Deepa,78,Female,0
14788,14788,Deepa,50,Male,0
14789,14789,Geetha,1,Male,0
14790,14790,Ravi,38,Female,0
14791,14791,Lakshmi,60,Male,0
14792,14792,Geetha,74,Female,0
14793,14793,Lakshmi,17,Male,0
14794,14794,Sowmya,25,Male,0
14795,14795,Sowmya,6,Male,0
14796,14796,Kavya,44,Male,0
14797,14797,Anitha,7,Male,0
14798,14798,Deepa,81,Male,0
14799,14799,Kavya,24,Female,0
14800,14800,Deepa,49,Female,0
14801,14801,Geetha,56,Female,0
14802,14802,Geetha,46,Male,0
14803,14803,Kavya,17,Female,0
14804,14804,Manjunath,51,Male,0
14805,14805,Kavya,56,Female,0
14806,14806,Venkatesh,4,Female,0
14807,14807,Kavya,30,Female,0
14808,14808,Venkatesh,30,Male,0
14809,14809,Ravi,62,Female,0
14810,14810,Manjunath,74,Male,0
14811,14811,Deepa,22,Male,0
14812,14812,Kavya,45,Male,0
14813,14813,Nagaraj,11,Female,0
14814,14814,Deepa,73,Female,0
14815,14815,Sowmya,14,Male,0
14816,14816,Pooja,77,Female,0
14817,14817,Bhavya,6,Female,0
14818,14818,Ravi,85,Female,0
14819,14819,Bhavya,66,Female,0
14820,14820,Venkatesh,37,Male,0
14821,14821,Ravi,66,Female,0
14822,14822,Geetha,36,Female,0
14823,14823,Lakshmi,18,Female,0
14824,14824,Ravi,6,Female,0
14825,14825,Nagaraj,13,Female,0
14826,14826,Sowmya,50,Male,0
14827,14827,Deepa,76,Male,0
14828,14828,Officer_094,36,Female,1
14829,14829,Anitha,33,Male,0
14830,14830,Venkatesh,26,Female,0
14831,14831,Kavya,35,Female,0
14832,14832,Bhavya,1,Male,0
14833,14833,Sowmya,73,Female,0
14834,14834,Sowmya,3,Female,0
14835,14835,Sowmya,26,Male,0
14836,14836,Geetha,44,Female,0
14837,14837,Nagaraj,26,Male,0
14838,14838,Anitha,4,Male,0
14839,14839,Anitha,81,Female,0
14840,14840,Pooja,49,Male,0
14841,14841,Sowmya,68,Female,0
14842,14842,Ravi,23,Male,0
14843,14843,Officer_005,46,Male,1
14844,14844,Bhavya,2,Male,0
14845,14845,Sowmya,50,Male,0
14846,14846,Nagaraj,57,Female,0
14847,14847,Pooja,29,Male,0
14848,14848,Bhavya,66,Male,0
14849,14849,Geetha,67,Male,0
14850,14850,Bhavya,63,Male,0
14851,14851,Lakshmi,25,Male,0
14852,14852,Deepa,7,Male,0
14853,14853,Deepa,62,Male,0
14854,14854,Anitha,36,Female,0
14855,14855,Sowmya,51,Male,0
14856,14856,Manjunath,19,Male,0
14857,14857,Manjunath,12,Female,0
14858,14858,Lakshmi,23,Female,0
14859,14859,Geetha,53,Female,0
14860,14860,Anitha,67,Male,0
14861,14861,Sowmya,61,Female,0
14862,14862,Bhavya,69,Male,0
14863,14863,Nagaraj,26,Male,0
14864,14864,Ravi,47,Female,0
14865,14865,Nagaraj,25,Male,0
14866,14866,Anitha,37,Male,0
14867,14867,Geetha,74,Male,0
14868,14868,Manjunath,27,Female,0
14869,14869,Deepa,72,Female,0
14870,14870,Lakshmi,74,Male,0
14871,14871,Sowmya,67,Female,0
14872,14872,Manjunath,27,Male,0
14873,14873,Pooja,69,Female,0
14874,14874,Anitha,52,Male,0
14875,14875,Nagaraj,14,Male,0
14876,14876,Lakshmi,68,Male,0
14877,14877,Bhavya,30,Female,0
14878,14878,Pooja,77,Female,0
14879,14879,Kavya,46,Female,0
14880,14880,Venkatesh,13,Male,0
14881,14881,Anitha,80,Female,0
14882,14882,Deepa,3,Female,0
14883,14883,Kavya,65,Male,0
14884,14884,Pooja,34,Male,0
14885,14885,Venkatesh,69,Male,0
14886,14886,Sowmya,85,Female,0
14887,14887,Nagaraj,26,Female,0
14888,14888,Bhavya,70,Male,0
14889,14889,Sowmya,46,Male,0
14890,14890,Nagaraj,23,Male,0
14891,14891,Deepa,53,Male,0
14892,14892,Geetha,83,Male,0
14893,14893,Manjunath,25,Male,0
14894,14894,Manjunath,52,Female,0
14895,14895,Nagaraj,40,Male,0
14896,14896,Sowmya,60,Female,0
14897,14897,Geetha,17,Female,0
14898,14898,Geetha,47,Male,0
14899,14899,Ravi,42,Male,0
14900,14900,Geetha,54,Male,0
14901,14901,Geetha,64,Female,0
14902,14902,Geetha,59,Male,0
14903,14903,Geetha,39,Female,0
14904,14904,Nagaraj,36,Female,0
14905,14905,Sowmya,0,Female,0
14906,14906,Anitha,12,Male,0
14907,14907,Nagaraj,23,Male,0
14908,14908,Venkatesh,9,Male,0
14909,14909,Sowmya,25,Female,0
14910,14910,Anitha,54,Male,0
14911,14911,Deepa,74,Male,0
14912,14912,Pooja,4,Female,0
14913,14913,Nagaraj,29,Male,0
14914,14914,Sowmya,10,Male,0
14915,14915,Nagaraj,61,Male,0
14916,14916,Geetha,19,Female,0
14917,14917,Deepa,8,Male,0
14918,14918,Lakshmi,70,Male,0
14919,14919,Manjunath,83,Female,0
14920,14920,Nagaraj,5,Male,0
14921,14921,Bhavya,4,Male,0
14922,14922,Pooja,73,Male,0
14923,14923,Nagaraj,8,Male,0
14924,14924,Lakshmi,57,Female,0
14925,14925,Ravi,15,Female,0
14926,14926,Bhavya,57,Male,0
14927,14927,Venkatesh,83,Male,0
14928,14928,Deepa,75,Female,0
14929,14929,Lakshmi,9,Male,0
14930,14930,Nagaraj,24,Female,0
14931,14931,Manjunath,19,Female,0
14932,14932,Deepa,66,Female,0
14933,14933,Lakshmi,1,Female,0
14934,14934,Manjunath,35,Male,0
14935,14935,Ravi,58,Female,0
14936,14936,Deepa,77,Female,0
14937,14937,Lakshmi,80,Male,0
14938,14938,Lakshmi,57,Male,0
14939,14939,Deepa,18,Male,0
14940,14940,Pooja,34,Female,0
14941,14941,Pooja,80,Female,0
14942,14942,Deepa,84,Male,0
14943,14943,Bhavya,48,Female,0
14944,14944,Pooja,66,Male,0
14945,14945,Anitha,27,Female,0
14946,14946,Ravi,76,Male,0
14947,14947,Ravi,33,Female,0
14948,14948,Bhavya,69,Female,0
14949,14949,Anitha,55,Female,0
14950,14950,Ravi,32,Male,0
14951,14951,Deepa,43,Female,0
14952,14952,Bhavya,2,Female,0
14953,14953,Sowmya,49,Male,0
14954,14954,Sowmya,29,Male,0
14955,14955,Anitha,46,Female,0
14956,14956,Venkatesh,18,Female,0
14957,14957,Venkatesh,58,Male,0
14958,14958,Anitha,58,Male,0
14959,14959,Deepa,58,Male,0
14960,14960,Lakshmi,76,Male,0
14961,14961,Lakshmi,71,Female,0
14962,14962,Venkatesh,50,Male,0
14963,14963,Nagaraj,65,Female,0
14964,14964,Bhavya,11,Male,0
14965,14965,Nagaraj,44,Male,0
14966,14966,Deepa,74,Male,0
14967,14967,Nagaraj,37,Male,0
14968,14968,Pooja,45,Female,0
14969,14969,Deepa,52,Female,0
14970,14970,Kavya,16,Male,0
14971,14971,Geetha,51,Female,0
14972,14972,Manjunath,56,Male,0
14973,14973,Lakshmi,39,Female,0
14974,14974,Kavya,26,Female,0
14975,14975,Deepa,79,Male,0
14976,14976,Venkatesh,3,Female,0
14977,14977,Geetha,70,Male,0
14978,14978,Nagaraj,72,Female,0
14979,14979,Manjunath,66,Female,0
14980,14980,Ravi,78,Female,0
14981,14981,Venkatesh,33,Female,0
14982,14982,Deepa,85,Female,0
14983,14983,Geetha,23,Male,0
14984,14984,Anitha,29,Male,0
14985,14985,Lakshmi,5,Male,0
14986,14986,Deepa,55,Male,0
14987,14987,Bhavya,73,Female,0
14988,14988,Kavya,82,Female,0
14989,14989,Pooja,50,Male,0
14990,14990,Ravi,50,Female,0
14991,14991,Bhavya,62,Female,0
14992,14992,Venkatesh,37,Female,0
14993,14993,Geetha,21,Male,0
14994,14994,Geetha,26,Male,0
14995,14995,Venkatesh,33,Male,0
14996,14996,Nagaraj,36,Male,0
14997,14997,Anitha,45,Male,0
14998,14998,Manjunath,55,Female,0
14999,14999,Nagaraj,55,Male,0
15000,15000,Lakshmi,54,Male,0
15001,15001,Venkatesh,62,Female,0
15002,15002,Manjunath,82,Female,0
15003,15003,Pooja,61,Male,0
15004,15004,Kavya,15,Male,0
15005,15005,Venkatesh,61,Female,0
15006,15006,Nagaraj,62,Female,0
15007,15007,Venkatesh,43,Female,0
15008,15008,Bhavya,77,Male,0
15009,15009,Bhavya,69,Male,0
15010,15010,Anitha,56,Male,0
15011,15011,Kavya,66,Male,0
15012,15012,Officer_038,29,Female,1
15013,15013,Nagaraj,75,Female,0
15014,15014,Venkatesh,49,Female,0
15015,15015,Anitha,66,Female,0
15016,15016,Bhavya,4,Female,0
15017,15017,Deepa,49,Male,0
15018,15018,Ravi,53,Female,0
15019,15019,Lakshmi,59,Male,0
15020,15020,Sowmya,71,Female,0
15021,15021,Venkatesh,43,Male,0
15022,15022,Bhavya,60,Female,0
15023,15023,Pooja,30,Male,0
15024,15024,Geetha,15,Female,0
15025,15025,Nagaraj,68,Female,0
15026,15026,Ravi,53,Female,0
15027,15027,Anitha,50,Male,0
15028,15028,Bhavya,27,Male,0
15029,15029,Geetha,36,Female,0
15030,15030,Deepa,76,Male,0
15031,15031,Bhavya,74,Female,0
15032,15032,Nagaraj,64,Female,0
15033,15033,Anitha,68,Male,0
15034,15034,Anitha,47,Male,0
15035,15035,Pooja,9,Male,0
15036,15036,Pooja,65,Female,0
15037,15037,Sowmya,22,Female,0
15038,15038,Lakshmi,38,Female,0
15039,15039,Venkatesh,64,Female,0
15040,15040,Officer_019,37,Male,1
15041,15041,Lakshmi,25,Female,0
15042,15042,Kavya,60,Male,0
15043,15043,Anitha,31,Male,0
15044,15044,Manjunath,52,Male,0
15045,15045,Pooja,33,Male,0
15046,15046,Ravi,75,Male,0
15047,15047,Lakshmi,33,Male,0
15048,15048,Sowmya,73,Female,0
15049,15049,Bhavya,6,Male,0
15050,15050,Officer_080,27,Female,1
15051,15051,Kavya,7,Male,0
15052,15052,Manjunath,43,Male,0
15053,15053,Venkatesh,75,Female,0
15054,15054,Geetha,2,Male,0
15055,15055,Venkatesh,35,Female,0
15056,15056,Pooja,50,Male,0
15057,15057,Anitha,77,Male,0
15058,15058,Deepa,77,Female,0
15059,15059,Pooja,83,Male,0
15060,15060,Ravi,66,Female,0
15061,15061,Manjunath,66,Male,0
15062,15062,Manjunath,40,Male,0
15063,15063,Nagaraj,2,Male,0
15064,15064,Bhavya,79,Male,0
15065,15065,Anitha,24,Male,0
15066,15066,Kavya,28,Male,0
15067,15067,Pooja,40,Male,0
15068,15068,Anitha,26,Male,0
15069,15069,Bhavya,33,Female,0
15070,15070,Sowmya,53,Male,0
15071,15071,Kavya,3,Male,0
15072,15072,Geetha,50,Female,0
15073,15073,Geetha,49,Female,0
15074,15074,Anitha,46,Male,0
15075,15075,Manjunath,51,Male,0
15076,15076,Nagaraj,63,Female,0
15077,15077,Nagaraj,74,Female,0
15078,15078,Anitha,69,Female,0
15079,15079,Geetha,84,Female,0
15080,15080,Pooja,1,Female,0
15081,15081,Venkatesh,23,Male,0
15082,15082,Lakshmi,38,Male,0
15083,15083,Lakshmi,30,Female,0
15084,15084,Kavya,15,Male,0
15085,15085,Manjunath,20,Male,0
15086,15086,Pooja,15,Female,0
15087,15087,Sowmya,84,Female,0
15088,15088,Deepa,29,Male,0
15089,15089,Nagaraj,73,Male,0
15090,15090,Geetha,82,Male,0
15091,15091,Pooja,19,Female,0
15092,15092,Kavya,3,Male,0
15093,15093,Bhavya,41,Male,0
15094,15094,Anitha,1,Female,0
15095,15095,Ravi,49,Female,0
15096,15096,Manjunath,57,Male,0
15097,15097,Anitha,59,Male,0
15098,15098,Kavya,66,Female,0
15099,15099,Lakshmi,45,Female,0
15100,15100,Lakshmi,84,Male,0
15101,15101,Manjunath,75,Female,0
15102,15102,Sowmya,72,Female,0
15103,15103,Pooja,70,Male,0
15104,15104,Ravi,40,Female,0
15105,15105,Nagaraj,12,Female,0
15106,15106,Nagaraj,21,Male,0
15107,15107,Bhavya,36,Female,0
15108,15108,Venkatesh,26,Male,0
15109,15109,Pooja,72,Female,0
15110,15110,Sowmya,73,Female,0
15111,15111,Pooja,84,Female,0
15112,15112,Sowmya,53,Male,0
15113,15113,Venkatesh,66,Male,0
15114,15114,Manjunath,53,Female,0
15115,15115,Pooja,81,Male,0
15116,15116,Kavya,27,Male,0
15117,15117,Nagaraj,39,Male,0
15118,15118,Pooja,7,Male,0
15119,15119,Venkatesh,14,Male,0
15120,15120,Geetha,24,Female,0
15121,15121,Ravi,76,Male,0
15122,15122,Nagaraj,76,Male,0
15123,15123,Manjunath,20,Male,0
15124,15124,Pooja,7,Female,0
15125,15125,Sowmya,0,Male,0
15126,15126,Lakshmi,58,Male,0
15127,15127,Kavya,72,Male,0
15128,15128,Kavya,0,Male,0
15129,15129,Deepa,40,Female,0
15130,15130,Geetha,75,Male,0
15131,15131,Sowmya,26,Male,0
15132,15132,Bhavya,39,Male,0
15133,15133,Deepa,79,Female,0
15134,15134,Anitha,4,Female,0
15135,15135,Manjunath,14,Male,0
15136,15136,Lakshmi,81,Female,0
15137,15137,Anitha,4,Male,0
15138,15138,Ravi,60,Female,0
15139,15139,Manjunath,72,Female,0
15140,15140,Nagaraj,70,Male,0
15141,15141,Deepa,35,Male,0
15142,15142,Bhavya,69,Male,0
15143,15143,Manjunath,36,Male,0
15144,15144,Deepa,51,Male,0
15145,15145,Deepa,57,Female,0
15146,15146,Nagaraj,60,Female,0
15147,15147,Kavya,1,Female,0
15148,15148,Sowmya,0,Female,0
15149,15149,Pooja,29,Female,0
15150,15150,Nagaraj,65,Female,0
15151,15151,Manjunath,7,Male,0
15152,15152,Bhavya,13,Male,0
15153,15153,Manjunath,62,Male,0
15154,15154,Bhavya,75,Male,0
15155,15155,Anitha,16,Male,0
15156,15156,Manjunath,40,Female,0
15157,15157,Sowmya,72,Female,0
15158,15158,Manjunath,24,Male,0
15159,15159,Geetha,83,Male,0
15160,15160,Venkatesh,58,Female,0
15161,15161,Venkatesh,53,Male,0
15162,15162,Bhavya,23,Female,0
15163,15163,Venkatesh,75,Male,0
15164,15164,Anitha,57,Male,0
15165,15165,Geetha,15,Male,0
15166,15166,Nagaraj,79,Male,0
15167,15167,Ravi,34,Female,0
15168,15168,Lakshmi,7,Male,0
15169,15169,Nagaraj,63,Female,0
15170,15170,Anitha,20,Female,0
15171,15171,Anitha,21,Female,0
15172,15172,Manjunath,34,Male,0
15173,15173,Ravi,55,Female,0
15174,15174,Kavya,20,Male,0
15175,15175,Lakshmi,13,Female,0
15176,15176,Anitha,13,Male,0
15177,15177,Sowmya,33,Male,0
15178,15178,Geetha,4,Male,0
15179,15179,Pooja,70,Female,0
15180,15180,Manjunath,59,Male,0
15181,15181,Venkatesh,72,Male,0
15182,15182,Pooja,44,Female,0
15183,15183,Geetha,22,Female,0
15184,15184,Nagaraj,62,Male,0
15185,15185,Venkatesh,67,Female,0
15186,15186,Nagaraj,17,Female,0
15187,15187,Kavya,17,Male,0
15188,15188,Sowmya,27,Male,0
15189,15189,Deepa,66,Female,0
15190,15190,Manjunath,82,Female,0
15191,15191,Deepa,18,Male,0
15192,15192,Kavya,75,Male,0
15193,15193,Venkatesh,83,Female,0
15194,15194,Geetha,64,Male,0
15195,15195,Nagaraj,8,Female,0
15196,15196,Sowmya,9,Male,0
15197,15197,Geetha,68,Male,0
15198,15198,Nagaraj,52,Female,0
15199,15199,Nagaraj,73,Female,0
15200,15200,Anitha,10,Male,0
15201,15201,Anitha,6,Female,0
15202,15202,Lakshmi,24,Male,0
15203,15203,Geetha,71,Male,0
15204,15204,Nagaraj,74,Male,0
15205,15205,Ravi,49,Male,0
15206,15206,Ravi,81,Male,0
15207,15207,Geetha,2,Female,0
15208,15208,Sowmya,61,Male,0
15209,15209,Venkatesh,77,Female,0
15210,15210,Manjunath,58,Male,0
15211,15211,Bhavya,78,Male,0
15212,15212,Anitha,62,Female,0
15213,15213,Bhavya,53,Female,0
15214,15214,Nagaraj,53,Female,0
15215,15215,Ravi,9,Female,0
15216,15216,Pooja,59,Female,0
15217,15217,Bhavya,19,Male,0
15218,15218,Deepa,10,Female,0
15219,15219,Geetha,29,Female,0
15220,15220,Officer_075,22,Male,1
15221,15221,Manjunath,38,Female,0
15222,15222,Anitha,30,Male,0
15223,15223,Anitha,49,Male,0
15224,15224,Bhavya,38,Male,0
15225,15225,Ravi,32,Male,0
15226,15226,Geetha,9,Female,0
15227,15227,Deepa,37,Male,0
15228,15228,Ravi,45,Male,0
15229,15229,Pooja,3,Female,0
15230,15230,Nagaraj,85,Male,0
15231,15231,Ravi,51,Female,0
15232,15232,Ravi,3,Female,0
15233,15233,Sowmya,19,Male,0
15234,15234,Bhavya,46,Male,0
15235,15235,Manjunath,68,Female,0
15236,15236,Geetha,22,Female,0
15237,15237,Anitha,38,Female,0
15238,15238,Anitha,64,Male,0
15239,15239,Manjunath,82,Female,0
15240,15240,Manjunath,9,Female,0
15241,15241,Manjunath,34,Female,0
15242,15242,Deepa,38,Male,0
15243,15243,Kavya,32,Male,0
15244,15244,Lakshmi,20,Female,0
15245,15245,Anitha,22,Female,0
15246,15246,Geetha,23,Female,0
15247,15247,Anitha,57,Male,0
15248,15248,Geetha,40,Female,0
15249,15249,Venkatesh,14,Male,0
15250,15250,Nagaraj,47,Male,0
15251,15251,Sowmya,48,Male,0
15252,15252,Geetha,10,Female,0
15253,15253,Ravi,13,Male,0
15254,15254,Lakshmi,80,Male,0
15255,15255,Lakshmi,6,Female,0
15256,15256,Nagaraj,0,Female,0
15257,15257,Pooja,41,Female,0
15258,15258,Ravi,78,Female,0
15259,15259,Geetha,38,Female,0
15260,15260,Ravi,59,Male,0
15261,15261,Bhavya,36,Male,0
15262,15262,Pooja,64,Female,0
15263,15263,Ravi,81,Male,0
15264,15264,Venkatesh,38,Male,0
15265,15265,Geetha,26,Female,0
15266,15266,Lakshmi,63,Male,0
15267,15267,Ravi,47,Male,0
15268,15268,Geetha,58,Male,0
15269,15269,Anitha,65,Male,0
15270,15270,Anitha,18,Female,0
15271,15271,Deepa,51,Female,0
15272,15272,Manjunath,61,Male,0
15273,15273,Ravi,7,Male,0
15274,15274,Ravi,75,Male,0
15275,15275,Pooja,15,Male,0
15276,15276,Geetha,49,Female,0
15277,15277,Bhavya,7,Female,0
15278,15278,Lakshmi,12,Female,0
15279,15279,Nagaraj,70,Male,0
15280,15280,Bhavya,4,Female,0
15281,15281,Geetha,84,Male,0
15282,15282,Bhavya,26,Female,0
15283,15283,Kavya,52,Female,0
15284,15284,Kavya,83,Female,0
15285,15285,Venkatesh,43,Female,0
15286,15286,Manjunath,53,Male,0
15287,15287,Geetha,6,Female,0
15288,15288,Geetha,62,Female,0
15289,15289,Bhavya,23,Male,0
15290,15290,Kavya,28,Male,0
15291,15291,Bhavya,46,Female,0
15292,15292,Nagaraj,13,Male,0
15293,15293,Kavya,78,Female,0
15294,15294,Officer_046,40,Female,1
15295,15295,Nagaraj,76,Male,0
15296,15296,Sowmya,16,Male,0
15297,15297,Lakshmi,4,Female,0
15298,15298,Officer_052,33,Female,1
15299,15299,Geetha,82,Male,0
15300,15300,Pooja,46,Female,0
15301,15301,Lakshmi,16,Female,0
15302,15302,Geetha,43,Male,0
15303,15303,Ravi,6,Female,0
15304,15304,Bhavya,56,Male,0
15305,15305,Ravi,29,Male,0
15306,15306,Lakshmi,63,Male,0
15307,15307,Kavya,33,Female,0
15308,15308,Pooja,21,Female,0
15309,15309,Nagaraj,48,Male,0
15310,15310,Manjunath,11,Male,0
15311,15311,Sowmya,79,Female,0
15312,15312,Anitha,70,Male,0
15313,15313,Nagaraj,2,Male,0
15314,15314,Deepa,66,Female,0
15315,15315,Ravi,37,Female,0
15316,15316,Manjunath,25,Female,0
15317,15317,Anitha,43,Female,0
15318,15318,Geetha,79,Male,0
15319,15319,Bhavya,85,Male,0
15320,15320,Ravi,0,Male,0
15321,15321,Bhavya,60,Male,0
15322,15322,Anitha,39,Female,0
15323,15323,Kavya,62,Female,0
15324,15324,Pooja,11,Male,0
15325,15325,Ravi,80,Female,0
15326,15326,Lakshmi,82,Male,0
15327,15327,Sowmya,73,Female,0
15328,15328,Pooja,34,Male,0
15329,15329,Anitha,10,Female,0
15330,15330,Anitha,14,Female,0
15331,15331,Anitha,36,Female,0
15332,15332,Pooja,70,Female,0
15333,15333,Kavya,8,Female,0
15334,15334,Deepa,70,Male,0
15335,15335,Pooja,28,Female,0
15336,15336,Pooja,63,Male,0
15337,15337,Geetha,7,Male,0
15338,15338,Ravi,10,Female,0
15339,15339,Venkatesh,32,Male,0
15340,15340,Ravi,58,Female,0
15341,15341,Anitha,19,Female,0
15342,15342,Bhavya,73,Female,0
15343,15343,Geetha,51,Female,0
15344,15344,Venkatesh,66,Female,0
15345,15345,Anitha,32,Male,0
15346,15346,Venkatesh,32,Male,0
15347,15347,Venkatesh,73,Female,0
15348,15348,Ravi,16,Female,0
15349,15349,Manjunath,51,Female,0
15350,15350,Kavya,42,Male,0
15351,15351,Nagaraj,85,Male,0
15352,15352,Bhavya,84,Female,0
15353,15353,Lakshmi,14,Female,0
15354,15354,Nagaraj,2,Male,0
15355,15355,Venkatesh,2,Female,0
15356,15356,Anitha,71,Female,0
15357,15357,Kavya,57,Male,0
15358,15358,Bhavya,24,Female,0
15359,15359,Ravi,47,Female,0
15360,15360,Deepa,1,Male,0
15361,15361,Pooja,8,Male,0
15362,15362,Manjunath,55,Female,0
15363,15363,Geetha,72,Male,0
15364,15364,Sowmya,51,Male,0
15365,15365,Sowmya,75,Female,0
15366,15366,Pooja,73,Male,0
15367,15367,Venkatesh,28,Male,0
15368,15368,Anitha,30,Female,0
15369,15369,Geetha,5,Male,0
15370,15370,Ravi,4,Female,0
15371,15371,Bhavya,64,Male,0
15372,15372,Geetha,2,Male,0
15373,15373,Sowmya,43,Male,0
15374,15374,Ravi,71,Male,0
15375,15375,Ravi,42,Male,0
15376,15376,Deepa,34,Male,0
15377,15377,Lakshmi,75,Male,0
15378,15378,Pooja,8,Female,0
15379,15379,Geetha,21,Female,0
15380,15380,Pooja,54,Male,0
15381,15381,Sowmya,68,Female,0
15382,15382,Deepa,68,Male,0
15383,15383,Bhavya,44,Female,0
